,нет номера,Нет даныых
Койчуманов Мээримбек Нурбекович,нет номера,"Өмүрбаяны
 1985-жылдын 22-ноябрында Фрунзе шаарында туулган.
Билими жогорку. 2007-жылы Кыргыз-Орус Б.Н. Ельцин атындагы университетинин экономика факультетин бүтүргөн.
01.2009-04.2009-жылдары Бишкек шаарынын Ленин районунун Кыргыз Республикасынын Өкмөтүнө караштуу мамлекеттик салык кызматынын  инспектору болуп эмгектенген.
06.2009-02.2010-жылдары Бишкек шаарынын мэриясынын мамлекеттик сатып алуулар бөлүмүнүн, Материалдык-техникалык камсыздоо бөлүмүнүн адиси.
 02.2010-05.2010 жылдары Бишкек шаарынын мэриясынын  УКП  адиси.
2010-жылы  жеке ишкер.
28.08.2020-жылы Кыргыз Республикасынын Жогорку Кеңешинин депутаты.
Үй-бүлөлүү, 2 кыздын атасы."
Койчуманов Мээримбек Нурбекович,нет номера,"Өмүрбаяны
 1985-жылдын 22-ноябрында Фрунзе шаарында туулган.
Билими жогорку. 2007-жылы Кыргыз-Орус Б.Н. Ельцин атындагы университетинин экономика факультетин бүтүргөн.
01.2009-04.2009-жылдары Бишкек шаарынын Ленин районунун Кыргыз Республикасынын Өкмөтүнө караштуу мамлекеттик салык кызматынын  инспектору болуп эмгектенген.
06.2009-02.2010-жылдары Бишкек шаарынын мэриясынын мамлекеттик сатып алуулар бөлүмүнүн, Материалдык-техникалык камсыздоо бөлүмүнүн адиси.
 02.2010-05.2010 жылдары Бишкек шаарынын мэриясынын  УКП  адиси.
2010-жылы  жеке ишкер.
28.08.2020-жылы Кыргыз Республикасынын Жогорку Кеңешинин депутаты.
Үй-бүлөлүү, 2 кыздын атасы."
,нет номера,Нет даныых
Конушбаев Тынчтыкбек Кадырбекович,нет номера,"Өмүрбаяны
 1961-жылы 9-сентябрда Чүй областына караштуу Жайыл районунун Суусамыр айылында туулган
Жогорку билимдүү. 1985-жылы Алма-Ата (Казакстан) шаарындагы Алма-Ата технологиялык техникумду “механик” кесипчилигин аяктаган, андан соң 1990-жылы Москвадагы бүткүл союздук тамак аш боюнча сырттан окуу институтунун “экономист” адистигине ээ болгон.
Өзүнүн эмгек жолун 1984-жылы Фрунзе шаарындагы “Коопторгтехника” заводунун аммияктык участкасында механик болуу менен баштаган.
1984-жылдан 1992- жылга чейин Биринчи май дүң-чекене жашылча-жемиш конторасында даярдоочу болуп иштеген.
1992-1999-жылдар аралыгында Шампан-шарап комбинатында сатып өткөрүү бөлүмүнүн башчысы болуп эмгектенген, “Кыргызшампан-Комекс” соода үйүнүн биргелешкен ишканасында директорлук кызматты аткарган.
Азыркы учурда “Байтур” корпорациясынын уюштуруучусу жана Президенти болуп эсептелинет.
2015-жылдын 4-октябрында ""Кыргызстан"" саясый партиясынын тизмеси боюнча VI чакырылыштагы Кыргыз Республикасынын Жогорку Кеңешинин депутаты болуп шайланган.
Үй-бүлөлүү, 3 баласы бар.
1982-жылы “Байкал-Амур магистралынын курулушу үчүн” СССРдин медалы менен сыйланган.
2003-жылы Париж шаарында (SPI) Өнөр жай көмөктөшүүсүнүн Ассоциациясынын алтын медалы менен сыйланган.
2004-жылы Париж шаарында (SPI) Өнөр жай көмөктөшүүсүнүн Ассоциациясынын “Напалион” алтын медалы менен сыйланган.
2004-жылы “Кыргызстанда Жылдын тандоосу” номенациясынын жэңүүчүсү;
2005-жылы “Сапат үчүн”  аттуу Европалык гран-при сыйлыгынын жеңүүчүсү (Женева, Швейцария);
2006-жылы  “Эл аралык уюмдардын башкаруу жана өндүрүштөгү   жетишкендиги” үчүн конкурсунун жеңүүчүсү (Лондон, Улуубритания).
2006-жылы “КМШнын кызматташтык жана интеграция 15 жылдыгына” карата уюштурулган мамлекеттер арасындагы көргөзмөнүн мыктысы деп табылган.
2011-жылы Кыргыз Республикасынын  “Данк” медалы менен сыйланган"
Конушбаев Тынчтыкбек Кадырбекович,нет номера,"Өмүрбаяны
 1961-жылы 9-сентябрда Чүй областына караштуу Жайыл районунун Суусамыр айылында туулган
Жогорку билимдүү. 1985-жылы Алма-Ата (Казакстан) шаарындагы Алма-Ата технологиялык техникумду “механик” кесипчилигин аяктаган, андан соң 1990-жылы Москвадагы бүткүл союздук тамак аш боюнча сырттан окуу институтунун “экономист” адистигине ээ болгон.
Өзүнүн эмгек жолун 1984-жылы Фрунзе шаарындагы “Коопторгтехника” заводунун аммияктык участкасында механик болуу менен баштаган.
1984-жылдан 1992- жылга чейин Биринчи май дүң-чекене жашылча-жемиш конторасында даярдоочу болуп иштеген.
1992-1999-жылдар аралыгында Шампан-шарап комбинатында сатып өткөрүү бөлүмүнүн башчысы болуп эмгектенген, “Кыргызшампан-Комекс” соода үйүнүн биргелешкен ишканасында директорлук кызматты аткарган.
Азыркы учурда “Байтур” корпорациясынын уюштуруучусу жана Президенти болуп эсептелинет.
2015-жылдын 4-октябрында ""Кыргызстан"" саясый партиясынын тизмеси боюнча VI чакырылыштагы Кыргыз Республикасынын Жогорку Кеңешинин депутаты болуп шайланган.
Үй-бүлөлүү, 3 баласы бар.
1982-жылы “Байкал-Амур магистралынын курулушу үчүн” СССРдин медалы менен сыйланган.
2003-жылы Париж шаарында (SPI) Өнөр жай көмөктөшүүсүнүн Ассоциациясынын алтын медалы менен сыйланган.
2004-жылы Париж шаарында (SPI) Өнөр жай көмөктөшүүсүнүн Ассоциациясынын “Напалион” алтын медалы менен сыйланган.
2004-жылы “Кыргызстанда Жылдын тандоосу” номенациясынын жэңүүчүсү;
2005-жылы “Сапат үчүн”  аттуу Европалык гран-при сыйлыгынын жеңүүчүсү (Женева, Швейцария);
2006-жылы  “Эл аралык уюмдардын башкаруу жана өндүрүштөгү   жетишкендиги” үчүн конкурсунун жеңүүчүсү (Лондон, Улуубритания).
2006-жылы “КМШнын кызматташтык жана интеграция 15 жылдыгына” карата уюштурулган мамлекеттер арасындагы көргөзмөнүн мыктысы деп табылган.
2011-жылы Кыргыз Республикасынын  “Данк” медалы менен сыйланган"
,нет номера,Нет даныых
Кулбараков Абтандил Илдузович,нет номера,"Өмүрбаяны
 1961-жылдын 21-сентябрында Нарын облусунун Жумгал районунун Чаек айылында туулган.
Жогорку билимдүү. 1991-жылы Кыргыз мамлекеттикуниверситетинин Экономика факультетин «товаровед» адистиги боюнча аяктаган.
Эмгек жолун 1982-жылы Жумгал чарба эсептик участогунда жумушчу болуп баштаган.
1982-1983 –жылдары  Фрунзе кооперативдик техникумунда окутуучу;
1984- жылы Фрунзе атындагы заводдун №2 цехинде жумушчу;
1985-жылы Фрунзе шаарынын №3 даярдоо базасында жумушчу;
1986-жылы Фрунзе щаардык кондитердик өндүрүштүк бирикмесинде 3-разряддагы жумушчу;
1989-жылы Фрунзе пиво заводунда 3-разряддагы жумушчу, 4-разряддагы кыш кыноочу;
1994-жылы «Арпа» АКсынын жабдуу бөлүмүнүн инженери;
1997-жылы «АРПА-BGI BBCo»  ААКсынын  жабдуу бөлүмүнүн агентти;
2009-жылы «АРПА» ААКсынын коммерциялык директору;
2015-жылдын 4-октябрында Кыргызстан социал-демократиялык партиясынын тизмеси боюнча VI чакырылыштагы Кыргыз Республикасынын Жогорку Кеңешинин депутат болуп шайланган.
Үй-бүлөлүү,  алты баланын атасы"
Кулбараков Абтандил Илдузович,нет номера,"Өмүрбаяны
 1961-жылдын 21-сентябрында Нарын облусунун Жумгал районунун Чаек айылында туулган.
Жогорку билимдүү. 1991-жылы Кыргыз мамлекеттикуниверситетинин Экономика факультетин «товаровед» адистиги боюнча аяктаган.
Эмгек жолун 1982-жылы Жумгал чарба эсептик участогунда жумушчу болуп баштаган.
1982-1983 –жылдары  Фрунзе кооперативдик техникумунда окутуучу;
1984- жылы Фрунзе атындагы заводдун №2 цехинде жумушчу;
1985-жылы Фрунзе шаарынын №3 даярдоо базасында жумушчу;
1986-жылы Фрунзе щаардык кондитердик өндүрүштүк бирикмесинде 3-разряддагы жумушчу;
1989-жылы Фрунзе пиво заводунда 3-разряддагы жумушчу, 4-разряддагы кыш кыноочу;
1994-жылы «Арпа» АКсынын жабдуу бөлүмүнүн инженери;
1997-жылы «АРПА-BGI BBCo»  ААКсынын  жабдуу бөлүмүнүн агентти;
2009-жылы «АРПА» ААКсынын коммерциялык директору;
2015-жылдын 4-октябрында Кыргызстан социал-демократиялык партиясынын тизмеси боюнча VI чакырылыштагы Кыргыз Республикасынын Жогорку Кеңешинин депутат болуп шайланган.
Үй-бүлөлүү,  алты баланын атасы"
,нет номера,Нет даныых
Кыдыралиев Умбеталы Токторалиевич,нет номера,"Өмүрбаяны
 1967-жылдын 16-августунда Жалал-Абад областынын Аксы районуна караштуу Таш-Көмүр шаарында туулган.
Жогорку билимдүү. 1990-жылы Луцк мамлекеттик университетин боюнча, 1995-жылы Кыргыз мамлекеттик университетин “юриспруденция” адистиги боюнча, 2005-жылы Кыргыз Республикасынын Президентине караштуу Мамлекеттик башкаруу академиясы “Мамлекеттик башкаруу жана жергиликтүү өз алдынча башкаруу” адистиги боюнча бүтүргөн.
Эмгек жолун 1991-жылы “Капитал” коммерциялык уюмунун директору болуп иштөө менен баштаган.
1996-жылы - “Бишкек-Тамекиси” АКунын башкармалыгынын төрагасынын орун басары.
1998-2004-жылдары - “Капитал-Контракт” ЖЧКнын башкы директору.
2000-жылы - Кыргыз Республикасынын Улуттук Бокс Федерациясынын президенти.
2004-2005-жылдары - Кыргыз Республикасынын курамаларын олимпиадалык даярдоо борборунун директору.
2005-жылы - Кыргыз Республикасынын Туризм, спорт жана жаштар саясаты боюнча мамлекеттик комитеттинин Төрагасынын орун басары.
2005-2006-жылдары - Кыргыз Республикасынын Өкмөтүнө караштуу Дене тарбия жана спорт мамлекеттик агенттигинин Төрагасынын орун басары.
2004-жылы - Бишкек шаардык кеңешинин депутаты. 
2006-2010-жылдары - Алматы шаарында Кыргыз Республикасынын башкы консулу.
2011-2012-жылдары - Кыргыз Республикасынын Өкмөтүнө караштуу Дене тарбия жана спорт мамлекеттик агенттигинин директору.
2015-жылы - Кыргыз Республикасынын Жогорку Кеңешинин “Республика- Ата Журт” фракциясынын депутаты. “Республика- Ата Журт” парламенттик фракциясынын лидеринин орун басары. 
Үй-бүлөлүү, төрт баланын атасы."
Кыдыралиев Умбеталы Токторалиевич,нет номера,"Өмүрбаяны
 1967-жылдын 16-августунда Жалал-Абад областынын Аксы районуна караштуу Таш-Көмүр шаарында туулган.
Жогорку билимдүү. 1990-жылы Луцк мамлекеттик университетин боюнча, 1995-жылы Кыргыз мамлекеттик университетин “юриспруденция” адистиги боюнча, 2005-жылы Кыргыз Республикасынын Президентине караштуу Мамлекеттик башкаруу академиясы “Мамлекеттик башкаруу жана жергиликтүү өз алдынча башкаруу” адистиги боюнча бүтүргөн.
Эмгек жолун 1991-жылы “Капитал” коммерциялык уюмунун директору болуп иштөө менен баштаган.
1996-жылы - “Бишкек-Тамекиси” АКунын башкармалыгынын төрагасынын орун басары.
1998-2004-жылдары - “Капитал-Контракт” ЖЧКнын башкы директору.
2000-жылы - Кыргыз Республикасынын Улуттук Бокс Федерациясынын президенти.
2004-2005-жылдары - Кыргыз Республикасынын курамаларын олимпиадалык даярдоо борборунун директору.
2005-жылы - Кыргыз Республикасынын Туризм, спорт жана жаштар саясаты боюнча мамлекеттик комитеттинин Төрагасынын орун басары.
2005-2006-жылдары - Кыргыз Республикасынын Өкмөтүнө караштуу Дене тарбия жана спорт мамлекеттик агенттигинин Төрагасынын орун басары.
2004-жылы - Бишкек шаардык кеңешинин депутаты. 
2006-2010-жылдары - Алматы шаарында Кыргыз Республикасынын башкы консулу.
2011-2012-жылдары - Кыргыз Республикасынын Өкмөтүнө караштуу Дене тарбия жана спорт мамлекеттик агенттигинин директору.
2015-жылы - Кыргыз Республикасынын Жогорку Кеңешинин “Республика- Ата Журт” фракциясынын депутаты. “Республика- Ата Журт” парламенттик фракциясынын лидеринин орун басары. 
Үй-бүлөлүү, төрт баланын атасы."
,нет номера,Нет даныых
Мавлянова Махабат Эргешовна,нет номера,"Өмүрбаяны
 1975-жылдын 6-мартында Ош облусундагы Ноокат районунун Кулатов айылында туулган.
Жогорку билимдүү. 1997-жылы И.Раззаков атындагы Кыргыз мамлекеттик мехникалык университетинде ""Инженер технолог"" адистигине ээ болгон.
2014-жылы Кыргыз Республикасынын Дипломатиялык академиясын бүтүргөн. 
2000-2009 жылдары «МБ-Компани», «МАБ-Ула», «Аида Компани», «Мэри-Клуб», «Капитал-Груп» компанияларында негиздөөчү катары иштеген.
2010-жылдан тартып «МЖА-Групп», «Мега МБЛ» жоопкерчилиги чектелген коомдордун жана «Жети Казына» Коомдук фондунун уюмдаштыруучусу жана негиздөөчүсү.
2015-жылы «Республика-Ата Журт» саясий партиясынын тизмеси боюнча Кыргыз Республикасынын Жогорку Кеңешинин VI чакырылышынын депутаты болуп шайланган.
Үй-бүлөлүү, торт баланын энеси."
Мавлянова Махабат Эргешовна,нет номера,"Өмүрбаяны
 1975-жылдын 6-мартында Ош облусундагы Ноокат районунун Кулатов айылында туулган.
Жогорку билимдүү. 1997-жылы И.Раззаков атындагы Кыргыз мамлекеттик мехникалык университетинде ""Инженер технолог"" адистигине ээ болгон.
2014-жылы Кыргыз Республикасынын Дипломатиялык академиясын бүтүргөн. 
2000-2009 жылдары «МБ-Компани», «МАБ-Ула», «Аида Компани», «Мэри-Клуб», «Капитал-Груп» компанияларында негиздөөчү катары иштеген.
2010-жылдан тартып «МЖА-Групп», «Мега МБЛ» жоопкерчилиги чектелген коомдордун жана «Жети Казына» Коомдук фондунун уюмдаштыруучусу жана негиздөөчүсү.
2015-жылы «Республика-Ата Журт» саясий партиясынын тизмеси боюнча Кыргыз Республикасынын Жогорку Кеңешинин VI чакырылышынын депутаты болуп шайланган.
Үй-бүлөлүү, торт баланын энеси."
,нет номера,Нет даныых
Мадеминов Мурадыл Ганыевич,нет номера,"Өмүрбаяны
 1965-жылдын 13-апрелинде Баткен облусунун Кадамжай районуна караштуу А.Орозбеков атындагы айылда төрөлгөн.
Жогорку билимдүү. 1990-жылы Кыргыз мамлекеттик дене тарбия институтунун Педагогика факультетин, 1999-жылы Кыргыз улуттук университетинин Юридика факультетин бүтүргөн.
Эмгек жолун 1982-жылы ""Кадамжай"" совхозунда автослесарь болуп иштөөдөн баштаган.
1990-1993-жылдары Бишкек шаарындагы Суворов атындагы аскер окуу жайында взводдун командири;
1994-1997-жылдары ""Elegant"" кыргыз-түрк биргелешкен ишканасында директордун орун басары;
1997-1999-жылдары ""Грант"" кыргыз-түрк биргелешкен ишканасында директордун орун басары;
2000-2003-жылы жеке ишкерлик менен алектенген.
2004-2010-жылдары ""Балчы"" ЖЧКнын директору;
2010-жылы Кыргызстан социал-демократиялык  партиясынын тизмеси боюнча  V чакырылыштагы Кыргыз Республикасынын Жогорку Кеңештин депутаты болуп шайланган.
2015-жылыдын 4-октябрында Кыргызстан социал-демократиялык  партиясынын тизмеси боюнча VI чакырылыштагы Кыргыз Республикасынын Жогорку Кеңештин депутаты болуп шайланган."
Мадеминов Мурадыл Ганыевич,нет номера,"Өмүрбаяны
 1965-жылдын 13-апрелинде Баткен облусунун Кадамжай районуна караштуу А.Орозбеков атындагы айылда төрөлгөн.
Жогорку билимдүү. 1990-жылы Кыргыз мамлекеттик дене тарбия институтунун Педагогика факультетин, 1999-жылы Кыргыз улуттук университетинин Юридика факультетин бүтүргөн.
Эмгек жолун 1982-жылы ""Кадамжай"" совхозунда автослесарь болуп иштөөдөн баштаган.
1990-1993-жылдары Бишкек шаарындагы Суворов атындагы аскер окуу жайында взводдун командири;
1994-1997-жылдары ""Elegant"" кыргыз-түрк биргелешкен ишканасында директордун орун басары;
1997-1999-жылдары ""Грант"" кыргыз-түрк биргелешкен ишканасында директордун орун басары;
2000-2003-жылы жеке ишкерлик менен алектенген.
2004-2010-жылдары ""Балчы"" ЖЧКнын директору;
2010-жылы Кыргызстан социал-демократиялык  партиясынын тизмеси боюнча  V чакырылыштагы Кыргыз Республикасынын Жогорку Кеңештин депутаты болуп шайланган.
2015-жылыдын 4-октябрында Кыргызстан социал-демократиялык  партиясынын тизмеси боюнча VI чакырылыштагы Кыргыз Республикасынын Жогорку Кеңештин депутаты болуп шайланган."
,нет номера,Нет даныых
Маматалиев Марлен Абдырахманович,нет номера,"Өмүрбаяны
 1981-жылы 24-мартта Бишкек шаарында туулган.
Жогорку билимдүү.
2002-жылы «Автоматташтыруу жана башкаруу» адистиги боюнча И.Раззаков атындагы Кыргыз техникалык университетинин Маалыматтык технологиялар факультетин аяктаган – бакалавр даражасы.
2003-жылы «Автоматташтыруу жана техникалык системаларды башкаруу» адистиги боюнча И.Раззаков атындагы Кыргыз техникалык университетинин Маалыматтык технологиялар факультетин аяктаган – жогорку билим (магистратура).
2011-жылы «Финанс жана кредит» адистиги боюнча Кыргыз экономикалык университетин бүтүргөн.
Иш тажрыйбасы:
2003-2004 жж. – КР Социалдык фонду, программалык камсыз кылуу бөлүмүнүн жетектөөчү адиси;
2004-жылдын март айынан ноябрь айына чейин - КР Социалдык фонду, программалык камсыз кылуу бөлүмүнүн башкы адиси;
2004-2006 жж. - КР Социалдык фонду, программалык камсыз кылуу бөлүмүнүн жетекчиси, башкармалыгынын жетекчиси;
2006-жылдын апрель айынан декабрь айына чейин - КР Социалдык фонду, Маалыматтык системалар башкармалыгынын жетекчиси;
2006-2008 жж. - КР Экономика жана финансы министрлиги, маалыматтык камсыздоо бөлүмүнүн башчысы;
2008-жылдын май айынан декабрь айына чейин – КР Финансы министрлиги, министрдин жардамчысы;
2007-2008 жж. – КР Экономикалык өнүктүрүү жана соода министрлиги, министрдин жардамчысы;
2008-2009 жж. – КР Экономикалык өнүктүрүү жана соода министрлиги, министрдин кеңешчиси;
2009-жылдын март айынан ноябрь айына чейин - КР Экономикалык өнүктүрүү жана соода министрлиги, Уюштуруу-кадр иштери жана финансылык камсыз кылуу башкы башкармалыгынын жетекчиси;
2009-2010 жж. – КР Өкмөттүн Аппараты, Биринчи вице-премьер-министринин кеңешчиси;
2010-жылдын август айынан ноябрь айына чейин - «Ар-Намыс» Саясий партиясы, Аппарат жетекчиси;
2010-2011 жж. – КР Жогорку Кеңеши, «Ар-Намыс» депутаттык фракциясынын бөлүм башчысы;
2011-2012 жж. – КР Экономикалык жөнгө салуу министрлиги, статс-катчысынын милдетин аткаруучу;
2012-жылдын январь айынан сентябрь айына чейин – КР Өкмөттүн Аппараты, реалдуу сектор бөлүмүнүн башчысы;
2013-2016 жж. – «СУ-12» ЖАК, Башкармалыгынын Төрагасы;
2016-2018 жж. – «Аллор Строй Сервис» ЖАК, Башкы мүдүрү;
2018-жылдын 13-мартынан тартып - Кыргыз Республикасынын Жогорку Кеңешинин VI чакырылышынын «Республика – Ата Журт» саясий партиясынын депутаты.
 
Сыйлыктары:
- «Социалдык кызматкеринин отличниги»;
- «Финансылык-экономикалык кызматкеринин  отличниги»;
- «Соода-экономикалык кызматкеринин отличниги»;
- Кыргыз Республикасынын Премьер-министринин атынан ысымы жазылган саат менен сыйланган;
- Кыргыз Республикасынын Өкмөтүнүн Ардак грамотасы.
Самбо боюнча спорт чеберлигине талапкер.
Төрт баланын атасы."
Маматалиев Марлен Абдырахманович,нет номера,"Өмүрбаяны
 1981-жылы 24-мартта Бишкек шаарында туулган.
Жогорку билимдүү.
2002-жылы «Автоматташтыруу жана башкаруу» адистиги боюнча И.Раззаков атындагы Кыргыз техникалык университетинин Маалыматтык технологиялар факультетин аяктаган – бакалавр даражасы.
2003-жылы «Автоматташтыруу жана техникалык системаларды башкаруу» адистиги боюнча И.Раззаков атындагы Кыргыз техникалык университетинин Маалыматтык технологиялар факультетин аяктаган – жогорку билим (магистратура).
2011-жылы «Финанс жана кредит» адистиги боюнча Кыргыз экономикалык университетин бүтүргөн.
Иш тажрыйбасы:
2003-2004 жж. – КР Социалдык фонду, программалык камсыз кылуу бөлүмүнүн жетектөөчү адиси;
2004-жылдын март айынан ноябрь айына чейин - КР Социалдык фонду, программалык камсыз кылуу бөлүмүнүн башкы адиси;
2004-2006 жж. - КР Социалдык фонду, программалык камсыз кылуу бөлүмүнүн жетекчиси, башкармалыгынын жетекчиси;
2006-жылдын апрель айынан декабрь айына чейин - КР Социалдык фонду, Маалыматтык системалар башкармалыгынын жетекчиси;
2006-2008 жж. - КР Экономика жана финансы министрлиги, маалыматтык камсыздоо бөлүмүнүн башчысы;
2008-жылдын май айынан декабрь айына чейин – КР Финансы министрлиги, министрдин жардамчысы;
2007-2008 жж. – КР Экономикалык өнүктүрүү жана соода министрлиги, министрдин жардамчысы;
2008-2009 жж. – КР Экономикалык өнүктүрүү жана соода министрлиги, министрдин кеңешчиси;
2009-жылдын март айынан ноябрь айына чейин - КР Экономикалык өнүктүрүү жана соода министрлиги, Уюштуруу-кадр иштери жана финансылык камсыз кылуу башкы башкармалыгынын жетекчиси;
2009-2010 жж. – КР Өкмөттүн Аппараты, Биринчи вице-премьер-министринин кеңешчиси;
2010-жылдын август айынан ноябрь айына чейин - «Ар-Намыс» Саясий партиясы, Аппарат жетекчиси;
2010-2011 жж. – КР Жогорку Кеңеши, «Ар-Намыс» депутаттык фракциясынын бөлүм башчысы;
2011-2012 жж. – КР Экономикалык жөнгө салуу министрлиги, статс-катчысынын милдетин аткаруучу;
2012-жылдын январь айынан сентябрь айына чейин – КР Өкмөттүн Аппараты, реалдуу сектор бөлүмүнүн башчысы;
2013-2016 жж. – «СУ-12» ЖАК, Башкармалыгынын Төрагасы;
2016-2018 жж. – «Аллор Строй Сервис» ЖАК, Башкы мүдүрү;
2018-жылдын 13-мартынан тартып - Кыргыз Республикасынын Жогорку Кеңешинин VI чакырылышынын «Республика – Ата Журт» саясий партиясынын депутаты.
 
Сыйлыктары:
- «Социалдык кызматкеринин отличниги»;
- «Финансылык-экономикалык кызматкеринин  отличниги»;
- «Соода-экономикалык кызматкеринин отличниги»;
- Кыргыз Республикасынын Премьер-министринин атынан ысымы жазылган саат менен сыйланган;
- Кыргыз Республикасынын Өкмөтүнүн Ардак грамотасы.
Самбо боюнча спорт чеберлигине талапкер.
Төрт баланын атасы."
,нет номера,Нет даныых
Маматов Абдимуктар Маматович,нет номера,"Өмүрбаяны
 1950-жылы 19-майда Ош облусунун Өзгөн районунун Жалпак-Таш айылында туулган.
Жогорку билимдүү, 1969-жылы Москвадагы И.М.Губкин атындагы нефтехимиялык институтунун нефте-газ өндүрүшү факультетине кирип, 1974-жылы инженер-механик адистиги боюнча бүтүргөн.
1966-1969-жылдары «Куршаб» совхозунда жумушчу, «Ленин» атындагы орто мектепте мугалим болуп иштеген.
1974-жылы «Ошгаз» ишканасында катардагы инженердик кызмат иштеп баштап, аталган ишканада 1983-жылга чейин башкы инженер кызмат ордунда эмгектенген.
1983-жылы Мамлекеттик мунайзат өнүм ишканасынын Ош аймактык башкармалыгына бөлүм башчысы кызмат ордуна которулган.
1983-жылы Таш-Көмүр мунайзат базасына директор болуп дайындалган.
1991-жылдан 1996-жылга чейин Жалал-Абад облусундагы Мамлекеттик мунайзат өнүм ишканасында генералдык директор кызмат ордунда иштеген.
1996-жылдан 2006-жылга чейин мунайды кайра иштетүүчү «Кыргыз Петролиум Компани» заводунда генералдык  директор болуп эмгектенген.
2006-жылдан тартып 2010-жылга чейинки мезгилде Жалал-Абад шаарындагы «Мунайзат» жабык акционердик коомунун (ЖАКынын) директорлор кеңешин жетектеген.
2010-жылдын 10-октябрында «Ата Мекен» саясый социалисттик партиясынын тизмеси боюнча V чакырылыштагы Кыргыз Республикасынын Жогорку Кеңешине депутат болуп шайланган.
2016-жылдын 22-январында Ата-Мекен» социалистик партиясынын тизмеси менен  VI чакырылыштагы Кыргыз Республикасынын Жогорку Кеңешинин депутаты болуп шайланды.
Бир нече жолу Жалал-Абад облусунун жергиликтүү кеңештерине депутат болуп шайланган.
«Мамлекеттик кызматтын III класстагы кеңешчиси» класстык чени бар.
Ийгиликтүү жетишкендиктери үчүн шаардык, облусттук, мамлекеттик органдардын жана Кыргыз Республикасынын Жогорку Кеңешинин Ардак грамоталары менен сыйланган.
Үй бүлөлүү, беш баласы бар."
Маматов Абдимуктар Маматович,нет номера,"Өмүрбаяны
 1950-жылы 19-майда Ош облусунун Өзгөн районунун Жалпак-Таш айылында туулган.
Жогорку билимдүү, 1969-жылы Москвадагы И.М.Губкин атындагы нефтехимиялык институтунун нефте-газ өндүрүшү факультетине кирип, 1974-жылы инженер-механик адистиги боюнча бүтүргөн.
1966-1969-жылдары «Куршаб» совхозунда жумушчу, «Ленин» атындагы орто мектепте мугалим болуп иштеген.
1974-жылы «Ошгаз» ишканасында катардагы инженердик кызмат иштеп баштап, аталган ишканада 1983-жылга чейин башкы инженер кызмат ордунда эмгектенген.
1983-жылы Мамлекеттик мунайзат өнүм ишканасынын Ош аймактык башкармалыгына бөлүм башчысы кызмат ордуна которулган.
1983-жылы Таш-Көмүр мунайзат базасына директор болуп дайындалган.
1991-жылдан 1996-жылга чейин Жалал-Абад облусундагы Мамлекеттик мунайзат өнүм ишканасында генералдык директор кызмат ордунда иштеген.
1996-жылдан 2006-жылга чейин мунайды кайра иштетүүчү «Кыргыз Петролиум Компани» заводунда генералдык  директор болуп эмгектенген.
2006-жылдан тартып 2010-жылга чейинки мезгилде Жалал-Абад шаарындагы «Мунайзат» жабык акционердик коомунун (ЖАКынын) директорлор кеңешин жетектеген.
2010-жылдын 10-октябрында «Ата Мекен» саясый социалисттик партиясынын тизмеси боюнча V чакырылыштагы Кыргыз Республикасынын Жогорку Кеңешине депутат болуп шайланган.
2016-жылдын 22-январында Ата-Мекен» социалистик партиясынын тизмеси менен  VI чакырылыштагы Кыргыз Республикасынын Жогорку Кеңешинин депутаты болуп шайланды.
Бир нече жолу Жалал-Абад облусунун жергиликтүү кеңештерине депутат болуп шайланган.
«Мамлекеттик кызматтын III класстагы кеңешчиси» класстык чени бар.
Ийгиликтүү жетишкендиктери үчүн шаардык, облусттук, мамлекеттик органдардын жана Кыргыз Республикасынын Жогорку Кеңешинин Ардак грамоталары менен сыйланган.
Үй бүлөлүү, беш баласы бар."
,нет номера,Нет даныых
Мамашова Айсулуу Турусбековна,нет номера,"Өмүрбаяны
 ""Ата Мекен"" парламенттик фракциясынын лидери
1988-жылдын 22-ноябрында Кыргыз Республикасынын Бишкек шаарында туулган.
Жогорку билимдүү. 2008-жылы Жусуп Баласагын атындагы Кыргыз улуттук унивеситетинин Эл аралык билим берүү программаларынын интеграциялоо инстутунун (ИИМОП) Кыргыз-Европа факультетин «Экономика жана башкаруу» адистиги боюнча бүтүргөн. 2008-жылы аталган окуу жайдын аталган институтунун «Экономика жана башкаруу» адистигине тапшырып, «Ишкердик башкаруу» адистигине ээ болуп, 2010-жылы магистр квалификациясын алган.
2005-жылы «Автоучкомбинат» ЖЧКсынын башкы директору болуп эмгектенген.
2009-жылдан тартып бүгүнкү күнгө чейин «Фирма Дасмия» ЖЧКсынын президенти.
2015-жылдын 4-октябрында «Ата Мекен» социалисттик партиясынын тизмеси менен VI чакырылыштагы Кыргыз Республикасынын Жогорку Кеңешинин депутаты болуп шайланган. Жогорку Кеңештин Экономикалык жана фискалдык саясаты боюнча комитетинин мүчөсү.
Үй-бүлөлүк абалы: бойдок."
